Name,Country,DoB,PlayerId
Adán Pérez,Spain,24/10/1989,654
Adao da Silva,Portugal,5/7/57,655
Adao Manuel,England,5/1/00,656
Aday Benítez,Spain,16/12/1987,657
Adda Djeziri,Algeria,3/8/88,658
Addison Garnett,England,13/09/1996,659
Ade Akinbiyi,Nigeria,10/10/74,660
Ade Akinjogbin,England,TBD,661
Ade Yusuff,England,25/05/1994,662
Adebayo Akinfenwa,England,10/5/82,663
Adebayo Azeez,England,8/1/94,664
Adedeji Oshilaja,England,16/07/1993,665
Adel Bader Musa,Qatar,17/01/1997,666
Adel Gafaiti,France,16/07/1994,667
Adel Taarabt,Morocco,24/05/1989,668
Adelino,Brazil,6/7/94,669
Adelino Teixeira,Portugal,4/6/52,670
Adelio Moro,Italy,14/04/1951,671
Adem Alkasi,Turkey,14/04/1984,672
Adem Büyük,Turkey,30/08/1987,673
Adem Ibrahimoglu,Turkey,1/1/57,674
Adem Kocak,Turkey,1/9/83,675
Adem Ljajic,Serbia,29/09/1991,676
Adem Poric,England,22/04/1973,677
Adem Rjaeibi,Tunisia,5/4/94,678
Ademilson,Brazil,9/1/94,679
Ademir,Brazil,20/09/1985,680
Ademir,Brazil,18/10/1952,681
Ademola Lookman,England,21,682
Ademola Shokunbi,England,17/12/1998,683
Ademole Bankole,England,9/9/69,684
Aden Baldwin,England,10/6/97,685
Aden Flint,England,11/7/89,686
Adeola Oke,United States,25/10/1998,687
Aderllan Santos,Brazil,9/4/89,688
Adhibe,Spain,6/3/96,689
Adi Nalic,Sweden,1/12/97,690
Adi Yussuf,Tanzania,20/02/1992,691
Adick Koot,Netherlands,16/08/1963,692
Adie Mike,England,16/11/1973,693
Adie Moses,England,4/5/75,694
Adifane Noussoura,Reunion,TBD,695
Adil Auassar,Netherlands,6/10/86,696
Adil Chihi,Morocco,21/02/1988,697
Adil Eriç,Turkey,1/7/52,698
Adil Hitouss,France,TBD,699
Adil Kerrouchi,Morocco,17/05/1982,700
Adil Nabi,England,28/02/1994,701
Adil Rami,France,27/12/1985,702
Adil Tihouna,Netherlands,29/12/1992,703
Adilson,Brazil,18/02/1987,704
Adilson,Brazil,16/01/1987,705
Adilzhan Dyusembaev,Kazakhstan,24/02/2001,706
Adis Hodzic,Slovenia,16/01/1999,707
Adis Jahovic,Macedonia,18/03/1987,708
Adisak Kraisorn,Thailand,1/2/91,709
Adisson,Brazil,20/03/1981,710
Adjutorio Serrat,Spain,2/8/55,711
Adlan Katsaev,Russia,20/02/1988,712
Adlène Guédioura,Algeria,12/11/85,713
Admir Adrovic,Montenegro,8/5/88,714
Admir Bajrovic,Bosnia And Herzegovina,6/8/95,715
Admir Mehmedi,Switzerland,16/03/1991,716
Admir Seferagic,Bosnia And Herzegovina,27/10/1994,717
Admir Smajic,Yugoslavia,7/9/63,718
Admir Teli,Albania,2/6/81,719
Admir Vladavic,Bosnia And Herzegovina,26/06/1982,720
Admiral Muskwe,England,21/08/1998,721
Admonio,Guinea-Bissau,10/11/93,722
Adnan Adilovic,Austria,22/09/1993,723
Adnan Aganovic,Croatia,3/10/87,724
Adnan Alisic,Netherlands,10/2/84,725
Adnan Causevic,Norway,10/1/90,726
Adnan Dzafic,Bosnia And Herzegovina,10/5/90,727
Adnan Fallatah,Saudi Arabia,20/10/1983,728
Adnan Januzaj,Belgium,5/2/95,729
Adnan Kanuric,Bosnia And Herzegovina,8/8/00,730
Adnan Maric,Sweden,17/02/1997,731
Adnan Mravac,Bosnia And Herzegovina,10/4/82,732
Adnan Tekcan,Turkey,TBD,733
Adnan Zahirovic,Bosnia And Herzegovina,23/03/1990,734
Adnane El Assimi,Morocco,8/1/93,735
Adnane Tighadouini,Morocco,30/10/1992,736
Ado Onaiwu,Japan,8/11/95,737
Adolf Mtasingwa Bitegeko,Tanzania,26/12/1998,738
Adolf Noventa,Switzerland,15/03/1950,739
Adolfo,Spain,15/01/1992,740
Adolfo Bautista,Mexico,15/05/1979,741
Adolfo Machado,Panama,14/02/1985,742
Adolfo Ovalle,Chile,28/04/1997,743
Adolfo Soto,Spain,6/1/47,744
Adolphe Teikeu,Cameroon,23/06/1990,745
Adonijah Reid,Canada,13/08/1999,746
Adonis Ajeti,Switzerland,26/02/1997,747
Ador,Spain,2/9/85,748
Adreano van den Driest,Netherlands,9/1/92,749
Adri,Spain,21/08/1988,750
Adri,Spain,22/07/1992,751
Adri,Spain,18/03/1994,752
Adri Cuevas,Spain,10/1/90,753
Adri Gómez,Spain,17/01/1994,754
Adriá,Spain,13/03/1986,755
Adrià,Spain,9/4/90,756
Adrià Arjona,Spain,28/02/1996,757
Adrià Blanchart,Spain,19/03/1993,758
Adriá Carmona,Spain,8/2/92,759
Adrià Escribano,Spain,10/1/93,760
Adriá Fernandez,Spain,13/05/1994,761
Adrià Gené,Spain,TBD,762
Adrià Guerrero,Spain,28/01/1998,763
Adrià Miravet,Spain,TBD,764
Adrià Molluna,Spain,9/3/97,765
Adrià Ortolá,Spain,20/08/1993,766
Adrià Parera,Spain,4/3/94,767
Adrià Pedrosa,Spain,13/05/1998,768
Adriá Vilanova,Spain,11/2/97,769
Adrian,Spain,TBD,770
Adrián,Spain,32,771
Adrián,Spain,14/01/1993,772
Adrián,Spain,TBD,773
Adrián,Spain,21/05/1983,774
Adrián,Spain,16/03/1989,775
Adrián Abasolo,Spain,24/06/1987,776
Adrián Alarcón,Spain,18/08/1991,777
Adrián Alfonso,Spain,TBD,778
Adrian Alvarez,Spain,25/04/1999,779
Adrián Argachá,Uruguay,21/12/1986,780
Adrián Armental,Spain,24/07/1990,781
Adrián Arregui,Argentina,12/8/92,782
Adrian Bakalli,Belgium,31/07/1973,783
Adrián Balboa,Spain,17/02/1998,784
Adrián Bastía,Argentina,20/12/1978,785
Adrian Bernabe,Spain,17,786
Adrian Bielawski,Poland,14/04/1996,787
Adrian Britton,England,19/07/1954,788
Adrián Calello,Argentina,14/05/1987,789
Adrián Cañas,Spain,17/06/1992,790
Adrian Cann,Canada,19/09/1980,791
Adrián Castellano,Spain,26/06/1994,792
Adrián Celador,Spain,30/01/1996,793
Adrian Cermak,Slovakia,1/7/93,794
Adrián Chévez,Costa Rica,27/02/1998,795
Adrián Chovan,Slovakia,8/10/95,796
Adrian Cieslewicz,Poland,16/11/1990,797
Adrian Clarke,England,28/09/1974,798
Adrian Clifton,Montserrat,21/12/1988,799
Adrián Colunga,Spain,17/11/1984,800
Adrián Cortés,Mexico,19/11/1983,801
Adrian Cristea,Romania,30/11/1983,802
Adrián Cruz,Spain,18/07/1987,803
Adrián Cubas,Argentina,11/5/96,804
Adrián Dalmau,Spain,23/03/1994,805
Adrian De la Fuente,Spain,26/02/1999,806
Adrian Deane,Ireland,24/02/1983,807
Adrián Díaz,Spain,21/08/1994,808
Adrián Diéguez,Spain,4/2/96,809
Adrián Embarba,Spain,7/5/92,810
Adrian Fein,Germany,18/03/1999,811
Adrián Florin Bojan,Spain,30/10/1986,812
Adrian Florin Pit,Romania,16/07/1983,813
Adrian Forbes,England,23/01/1979,814
Adrián García,Spain,2/2/99,815
Adrián Gómez,Argentina,12/6/84,816
Adrián Gómez Sáez,Spain,1/1/00,817
Adrián González,Spain,25/05/1988,818
Adrián González,Spain,2/7/94,819
Adrián Gunino,Uruguay,3/2/89,820
Adrian Harris,Wales,21/02/1981,821
Adrian Hawes,England,TBD,822
Adrián Horváth,Hungary,20/11/1987,823
Adrian Ionescu,Romania,17/05/1958,824
Adrián Jiménez,Spain,1/12/92,825
Adrian Jonuzi Møller,Norway,5/8/98,826
Adrian Kunz,Switzerland,7/7/67,827
Adrian Leijer,Australia,25/03/1986,828
Adrián León,Spain,9/9/89,829
Adrian Littlejohn,England,26/09/1970,830
Adrián Llano,Spain,18/03/1991,831
Adrián Lois,Spain,12/2/89,832
Adrián López,Spain,8/1/88,833
Adrián López,Spain,9/1/99,834
Adrián Luna,Uruguay,12/4/92,835
Adrián Mance,Spain,21/03/1996,836
Adrian Mariappa,Jamaica,32,837
Adrián Marín,Spain,9/1/97,838
Adrián Marín,Mexico,13/05/1994,839
Adrian Markus,Romania,4/10/92,840
Adrian Martinez,United States,4/5/98,841
Adrián Melgar Carrasco,Spain,3/4/99,842
Adrian Mierzejewski,Poland,6/11/86,843
Adrián Montoro,Spain,4/1/95,844
Adrián Mora,Mexico,15/08/1997,845
Adrián Moreno,Spain,25/11/1999,846
Adrian Moser,Switzerland,31/03/1984,847
Adrián Mouriño,Spain,1/2/88,848
Adrián Murcia,Spain,7/7/91,849
Adrián Murcia,Spain,23/01/1988,850
Adrian Mutu,Romania,8/1/79,851
Adrián Narvaiza,Spain,TBD,852
Adrián Navarro,Spain,13/12/1993,853
Adrian Nikci,Switzerland,10/11/89,854
Adrián Nombela,Spain,8/6/98,855
Adrián Pascual,Spain,TBD,856
Adrian Patulea,Romania,10/11/84,857
Adrian Paun,Romania,1/4/95,858
Adrian Paz,Uruguay,9/9/68,859
Adrián Peón,Spain,2/4/97,860
Adrián Pérez,Spain,30/07/1997,861
Adrian Pettigrew,England,12/11/86,862
Adrián Pollo,Spain,2/5/83,863
Adrian Popa,Romania,24/07/1988,864
Adrian Poparadu,Romania,13/10/1987,865
Adrian Popescu,Romania,26/07/1960,866
Adrian Purzycki,Poland,2/8/97,867
Adrián Queipo,Spain,28/07/1987,868
Adrián Ramos,Colombia,22/01/1986,869
Adrián Real,Spain,1/12/95,870
Adrián Riera,Spain,19/04/1996,871
Adrián Ripa,Spain,12/8/85,872
Adrián Rodríguez,Spain,29/07/1996,873
Adrian Ropotan,Romania,8/5/86,874
Adrian Salageanu,Romania,4/9/83,875
Adrián Sardinero Corpa,Spain,13/10/1990,876
Adrian Scarlatache,Romania,5/12/86,877
Adrian Semper,Croatia,12/1/98,878
Adrián Sillas,Spain,17/09/1997,879
Adrian Stoian,Romania,11/2/91,880
Adrian Stone,England,TBD,881
Adrián Szekeres,Hungary,21/04/1989,882
Adrián Tellado,Spain,5/2/99,883
Adrián Torre González,Spain,24/08/1989,884
Adrián Vadillo,Spain,TBD,885
Adrian Valenzuela,United States,27/07/1998,886
Adrian Viveash,England,30/09/1969,887
Adrian Vranic,Australia,12/7/95,888
Adrian Webster,England,10/10/80,889
Adrian Whitbread,England,22/10/1971,890
Adrian Winter,Switzerland,8/7/86,891
Adrián Yebra,Spain,5/9/93,892
Adrián Zendejas,United States,30/08/1995,893
Adriano,Brazil,26/10/1984,894
Adriano,Brazil,29/05/1987,895
Adriano,Brazil,17/02/1982,896
Adriano Basso,Brazil,18/04/1975,897
Adriano Bertaccini,Belgium,TBD,898
Adriano Fedele,Italy,13/10/1947,899
Adriano Moké,Portugal,11/1/90,900
Adriano Rigoglioso,England,28/05/1979,901
Adriano Rossato,Brazil,27/08/1977,902
Adrie Andriessen,Netherlands,13/12/1960,903
Adrie Koster,Netherlands,18/11/1954,904
Adrie van Kraaij,Netherlands,1/8/53,905
Adriel Jared George,Antigua And Barbuda,6/12/96,906
Adrien Bongiovanni,Belgium,20/09/1999,907
Adrien Bonta,France,12/8/94,908
Adrien Coulomb,France,4/10/90,909
Adrien Cucu,France,TBD,910
Adrien Goñi,Spain,25/08/1988,911
Adrien Hunou,France,19/01/1994,912
Adrien Madelaine,France,TBD,913
Adrien Monfray,France,20/12/1990,914
Adrien Rabiot,France,3/4/95,915
Adrien Rawyler,Switzerland,13/06/1993,916
Adrien Regattin,Morocco,22/08/1991,917
Adrien Roger,France,3/2/93,918
Adrien Silva,Portugal,29,919
Adrien Tameze,France,4/2/94,920
Adrien Trebel,France,3/3/91,921
Adrion Pajaziti,England,16/11/2002,922
Adryan,Brazil,10/8/94,923
Adul Lahsom,Thailand,19/09/1986,924
Adyl Bekbolotov,Kyrgyzstan,20/02/1992,925
Aeden Stanley,United States,13/12/1999,926
Aender Naves,Brazil,12/2/83,927
Affy Obafemi,England,25/11/1994,928
Afif Amiruddin,Malaysia,22/03/1984,929
Afimico Pululu,France,23/03/1999,930
Afolabi Coker,England,3/9/95,931
Afonso Alves,Brazil,30/01/1981,932
Afonso Taira,Portugal,17/06/1992,933
Afran Ismayilov,Azerbaijan,8/10/88,934
Afrim Taku,Albania,4/8/89,935
Afriyie Acquah,Ghana,5/1/92,936
Aganzo,Spain,10/1/81,937
Agatino Cuttone,Italy,18/02/1960,938
Age Hareide,Norway,23/09/1953,939
Age Risanger,Norway,18/08/1956,940
Agenor,Brazil,11/12/89,941
Ager Aketxe,Spain,30/12/1993,942
Aghabala Ramazanov,Azerbaijan,20/01/1993,943
Aghaseyid Gasimov,Azerbaijan,26/03/1997,944
Agi,Gambia,21/08/1993,945
Agim Ibraimi,Macedonia,29/08/1988,946
Agim Zeka,Albania,6/9/98,947
Agnaldo,Brazil,11/3/94,948
Agnero,Cote D'Ivoire,9/6/94,949
Agon Mehmeti,Albania,20/11/1989,950
Agonit Sallaj,Albania,14/02/1992,951
Agostinho Cá,Portugal,24/07/1993,952
Agostino Camigliano,Italy,11/7/94,953
Agostino Di Bartolomei,Italy,8/4/55,954
Agostino Iacobelli,Italy,22/08/1963,955
Agris Zarinsh,Latvia,3/8/65,956
Agron Xhafa,Albania,TBD,957
Agu,Nigeria,27/05/1993,958
Aguiar,Spain,5/3/86,959
Aguilar,Spain,26/03/1949,960
Aguirre,Spain,17/03/1964,961
Agunbiade Abiodun,Nigeria,2/1/83,962
Aguri Suzuki,Japan,13/10/1998,963
Agus,Spain,3/5/85,964
Ágúst Eðvald Hlynsson,Iceland,28/03/2000,965
Agustin,Spain,10/9/59,966
Agustín,Spain,15/03/1982,967
Agustín Allione,Argentina,28/11/1994,968
Agustín Almendra,Argentina,11/2/00,969
Agustín Alonso,Uruguay,1/1/94,970
Agustin Aranzábal,Spain,15/03/1973,971
Agustín Araujo,Argentina,7/6/99,972
Agustin Barán,Uruguay,12/1/95,973
Agustin Battipiedi,Argentina,1/9/90,974
Agustin Cazarez,United States,4/12/89,975
Agustín Cousillas,Argentina,19/04/1990,976
Agustin Delgado,Ecuador,23/12/1974,977
Agustín Doffo,Argentina,25/05/1995,978
Agustín Farías,Argentina,25/12/1987,979
Agustin Gajate Vidriales,Spain,23/02/1958,980
Agustín García Basso,Argentina,26/03/1992,981
Agustín Giaquinto,Argentina,17/04/1995,982
Agustín González,Uruguay,25/01/1997,983
Agustin Guisasola Zabala,Spain,22/07/1952,984
Agustín Heredia,Argentina,16/06/1997,985
Agustín Jara,Argentina,1/6/92,986
Agustín Marchesín,Argentina,16/03/1988,987
Agustín Medina,Spain,8/9/94,988
Agustín Orión,Argentina,26/06/1981,989
Agustín Pastoriza,Argentina,31/01/1996,990
Agustín Pelletieri,Argentina,17/05/1982,991
Agustín Rossi,Argentina,21/08/1995,992
Agustín Sant'Anna,Uruguay,27/09/1997,993
Agustín Villar,Spain,8/7/82,994
Agyeman Opoku,Ghana,7/6/89,995
Ahilleas Aslanidis,Greece,5/1/50,996
Ahkeem Rose,Jamaica,27/11/1998,997
Ahmad Al Rashidi,Kuwait,16/08/1983,998
Ahmad Al-Harbi,Saudi Arabia,6/10/94,999
Ahmad Alawafi,Saudi Arabia,15/01/1992,1000
Ahmad Asiri,Saudi Arabia,14/11/1991,1001
Ahmad Balaawi,Qatar,13/11/1997,1002
Ahmad Elrich,Australia,30/05/1981,1003
Ahmad Fakri Saarani,Malaysia,8/7/89,1004
Ahmad Hatimi,Bahrain,25/08/1980,1005
Ahmad Moein,Qatar,20/10/1995,1006
Ahmad Sedik,Egypt,16/08/1983,1007
Ahmad Shedid Qinawi,Egypt,1/1/86,1008
Ahmad Syamim Yahya,Malaysia,17/05/1990,1009
Ahmed Abd El-Zaher,Egypt,15/01/1985,1010
Ahmed Abdulkadir,Qatar,TBD,1011
Ahmed Abdullah,Saudi Arabia,12/11/91,1012
Ahmed Aboul-Fetouh,Egypt,22/03/1998,1013
Ahmed Abulfotooh,Egypt,22/03/1998,1014
Ahmed Adel,Egypt,10/4/87,1015
Ahmed Akaichi,Tunisia,23/02/1989,1016
Ahmed Al Hashmi,United Arab Emirates,28/09/1995,1017
Ahmed Al-Montshri,Saudi Arabia,3/12/98,1018
Ahmed Al-Nathiri,Saudi Arabia,9/2/93,1019
Ahmed Alfarsi,United Arab Emirates,23/08/1994,1020
Ahmed Alsadi,Qatar,2/10/95,1021
Ahmed Ashraf Al-Fiqi,Saudi Arabia,1/12/93,1022
Ahmed Barman,United Arab Emirates,5/2/94,1023
Ahmed Barusso,Ghana,26/12/1984,1024
Ahmed Benali,Libya,7/2/92,1025
Ahmed Besovic,Yugoslavia,1/1/51,1026
Ahmed Deen,Sierra Leone,30/06/1985,1027
Ahmed El Mohamady,Egypt,9/9/87,1028
Ahmed El Sheikh,Egypt,11/9/92,1029
Ahmed El-Shenawy,Egypt,14/05/1991,1030
Ahmed Fathy,Egypt,10/11/84,1031
Ahmed Fawzi,Egypt,19/10/1977,1032
Ahmed Gaffar,Egypt,21/12/1985,1033
Ahmed Gasmi,Algeria,2/11/84,1034
Ahmed Hamdi,Egypt,10/2/98,1035
Ahmed Hamoudi,Egypt,21/07/1990,1036
Ahmed Hamoudi,Egypt,30/07/1990,1037
Ahmed Hassan,Egypt,5/3/93,1038
Ahmed Hegazi,Egypt,25/01/1991,1039
Ahmed Jahouh,Morocco,31/07/1988,1040
Ahmed Kashi,Algeria,18/11/1988,1041
Ahmed Khairy,Egypt,1/10/87,1042
Ahmed Khalil,United Arab Emirates,8/6/91,1043
Ahmed Khalil,Tunisia,21/12/1994,1044
Ahmed Kutucu,Turkey,1/3/00,1045
Ahmed Musa,Nigeria,14/10/1992,1046
Ahmed Nabil,Egypt,3/10/91,1047
Ahmed Ndayisaba,Netherlands,13/10/1996,1048
Ahmed Rabia,United Arab Emirates,14/08/1995,1049
Ahmed Rahmani,Morocco,28/05/1985,1050
Ahmed Ramadan,Egypt,23/02/1997,1051
Ahmed Rayan,Egypt,24/01/1998,1052
Ahmed Refaat,Egypt,20/06/1993,1053
Ahmed Salmon,England,TBD,1054
Ahmed Samy,Egypt,31/03/1992,1055
Ahmed Sharahili,Saudi Arabia,8/5/94,1056
Ahmed Shoukry,Egypt,21/07/1989,1057
Ahmed Soukouna,France,13/01/1990,1058
Ahmed Suleiman,Nigeria,18/08/1992,1059
Ahmed Tawfik,Egypt,1/10/91,1060
Ahmed Touba,Belgium,13/03/1998,1061
Ahmed Yaseen Gheni,Iraq,22/04/1991,1062
Ahmed Yasser,Qatar,17/05/1994,1063
Ahmet Altin,Turkey,13/11/1985,1064
Ahmet Aras,Turkey,13/12/1987,1065
Ahmet Ari,Turkey,13/01/1989,1066
Ahmet Arslan,Germany,30/03/1994,1067
Ahmet Bülent Karaçöl,Turkey,23/08/1953,1068
Ahmet Celalettin Seckinli,Turkey,5/5/99,1069
Ahmet Ceyhan,Turkey,26/01/1951,1070
Ahmet Colak,Turkey,23/05/2001,1071
Ahmet Das,Turkey,5/4/00,1072
Ahmet Engin,Germany,9/8/96,1073
Ahmet Eyup Turkaslan,Turkey,11/9/94,1074
Ahmet Gürleyen,Germany,26/04/1999,1075
Ahmet Habiboglu,Turkey,10/8/77,1076
Ahmet Hakan Sevinc,Turkey,TBD,1077
Ahmet Ilhan Özek,Turkey,1/1/88,1078
Ahmet Oguz Çetin,Turkey,12/4/63,1079
Ahmet Oytun Ozdogan,Turkey,16/01/1998,1080
Ahmet Ozcan,Switzerland,7/3/95,1081
Ahmet Sahbaz,Turkey,12/3/91,1082
Ahmet Said Kivanc,Turkey,29/04/1998,1083
Ahmet Sivri,Turkey,6/7/99,1084
Ahmet Yilmaz Calik,Turkey,26/02/1994,1085
Ahmet Ziya Yuce,Turkey,6/7/57,1086
Ahmethan Kose,Turkey,7/1/97,1087
Ahn Young-Hak,North Korea,25/10/1978,1088
Aias Aosman,Germany,21/10/1994,1089
Aidan Apodaca,United States,24/05/1996,1090
Aidan Austin,England,TBD,1091
Aidan Barlow,England,10/1/00,1092
Aidan Barry,England,TBD,1093
Aidan Blanchard,England,8/10/95,1094
Aidan Chainey,England,15/09/1994,1095
Aidan Chappell-Smith,Wales,TBD,1096
Aidan Chippendale,England,24/05/1992,1097
Aidan Daniels,Canada,6/9/98,1098
Aidan Davison,Northern Ireland,11/5/68,1099
Aidan Downes,Ireland,24/07/1988,1100
Aidan Grant,England,27/03/1995,1101
Aidan Hawtin,England,13/06/1995,1102
Aidan Hutchinson,Scotland,TBD,1103
Aidan Mcilduff,Scotland,20/04/1997,1104
Aidan Nesbitt,Scotland,5/2/97,1105
Aidan Newhouse,England,23/05/1972,1106
Aidan Price,Ireland,8/12/81,1107
Aidan Sherlock,England,14/01/1992,1108
Aidan Thomas,England,TBD,1109
Aidan White,Ireland,10/10/91,1110
Aiden Enver,England,TBD,1111
Aiden McGeady,Ireland,4/4/86,1112
Aiden Mesias,England,23/10/1999,1113
Aiden Moore,England,18/03/1992,1114
Aiden O'Brien,Ireland,4/10/93,1115
Aiden O'Neill,Australia,4/7/98,1116
Aiden Palmer,England,2/1/87,1117
Aiden Stone,England,20/07/1999,1118
Aidi Fulang Xisi,China,17/12/1990,1119
Aidil Zafuan,Malaysia,3/8/87,1120
Aidy Chaves,England,TBD,1121
Aiert Ordoñez,Spain,TBD,1122
Aihen Muñoz,Spain,16/08/1997,1123
Ailton,Brazil,1/9/63,1124
Ailton,Portugal,20/10/1949,1125
Aílton,Brazil,20/08/1984,1126
Aiman Bennaim,Spain,TBD,1127
Aimar,Spain,11/1/87,1128
Aimar Cid,Spain,20/10/1987,1129
Aimar Gulín,Spain,2/9/88,1130
Aimar Sagastibeltza,Spain,5/7/84,1131
Aime Bakula,Congo,14/02/1985,1132
Aimé Jacquet,France,27/11/1941,1133
Aimen Belaid,Tunisia,2/1/89,1134
Aimen Demai,Tunisia,10/12/82,1135
Aimery Pinga,Switzerland,6/1/98,1136
Ainsley Maitland-Niles,England,21,1137
Airam Benito,Spain,23/09/1989,1138
Airam Cabrera,Spain,21/10/1987,1139
Airton,Brazil,29/05/1994,1140
Airton,Brazil,21/02/1990,1141
Aissa Chettouh,France,TBD,1142
Aissa Mandi,Algeria,22/10/1991,1143
Aithami Rodríguez,Spain,19/07/1998,1144
Aitor,Spain,24/03/1976,1145
Aitor,Spain,10/1/85,1146
Aitor Alcalde Caballero,Spain,22/05/1985,1147
Aitor Aldalur,Spain,26/12/1991,1148
Aitor Arego,Spain,28/02/1997,1149
Aitor Arregi,Spain,19/05/1990,1150
Aitor Aspas,Spain,27/02/1993,1151
Aitor Blanco,Spain,21/02/1977,1152
Aitor Buñuel,Spain,10/2/98,1153
Aitor Cañedo,Spain,11/1/90,1154
Aitor Cantalapiedra,Spain,10/2/96,1155
Aitor Castro,Spain,17/04/1993,1156
Aitor Chueca,Spain,22/12/1993,1157
Aitor Córdoba,Spain,21/05/1995,1158
Aitor Falagán,Spain,TBD,1159
Aitor Fernández,Spain,3/5/91,1160
Aitor Fernández,Spain,23/08/1986,1161
Aitor Gandiaga,Spain,11/10/97,1162
Aitor García,Spain,25/03/1994,1163
Aitor Hervás,Spain,22/10/1982,1164
Aitor Karanka,Spain,18/09/1973,1165
Aitor Larrazabal,Spain,21/06/1971,1166
Aitor López Rekarte,Spain,18/08/1975,1167
Aitor Lorea,Spain,1/1/98,1168
Aitor Monroy,Spain,18/10/1987,1169
Aitor Morcillo,Spain,10/9/94,1170
Aitor Núñez,Spain,2/10/87,1171
Aitor Ocio,Spain,28/11/1976,1172
Aitor Ortega,Spain,13/08/1992,1173
Aitor Pascual,Spain,10/11/98,1174
Aitor Pons,Spain,24/01/1991,1175
Aitor Puñal,Spain,1/4/99,1176
Aitor Ramos,Spain,11/6/85,1177
Aitor Ruibal,Spain,22/03/1996,1178
Aitor Sanz,Spain,13/09/1984,1179
Aitor Zunzunegui,Spain,TBD,1180
Aitze Bouma,Netherlands,24/10/1955,1181
Aitzol,Spain,24/01/1994,1182
Aivi Luik,Australia,18/03/1985,1183
AJ Ajeakwa,United States,13/07/1992,1184
AJ Folkes,England,TBD,1185
Ajdin Hrustic,Australia,5/7/96,1186
Ajdin Mahmutovic,Bosnia And Herzegovina,6/4/86,1187
Ajibola Alese,England,17/01/2001,1188
Akaki Gogia,Germany,18/01/1992,1189
Ake Andersson,Sweden,19/02/1947,1190
Akeal Rehman,England,1/3/99,1191
Akeel Francis,England,TBD,1192
Akeem Hinds,England,TBD,1193
Akhat Zholshorin,Kazakhstan,28/06/1992,1194
Akhlidin Israilov,Kyrgyzstan,16/09/1994,1195
Akhmed Alibekov,Ukraine,29/05/1998,1196
Aki Heiskainen,Finland,2/2/52,1197
Aki Riihilahti,Finland,9/9/76,1198
Akihiro Hyodo,Japan,12/5/82,1199
Akihiro Ienaga,Japan,13/06/1986,1200
Akil Wright,England,13/05/1996,1201
Akimi Barada,Japan,30/05/1991,1202
Akin Arslan,Netherlands,8/3/95,1203
Akin Famewo,England,9/11/98,1204
Akinsola Akinyemi,Norway,3/7/93,1205
Akira Fitzgerald,United States,17/07/1987,1206
Ákos Baki,Hungary,24/08/1994,1207
Ákos Buzsáky,Hungary,7/5/82,1208
Akos Kecskes,Hungary,4/1/96,1209
Akos Szarka,Slovakia,24/11/1990,1210
Ákos Zuigéber,Hungary,8/11/02,1211
Akpo Sodje,England,31/01/1981,1212
Akram Afif,Qatar,18/11/1996,1213
Akram Djahnit,Algeria,3/4/91,1214
Akram Salhi,Netherlands,30/05/1997,1215
Akram Tawfik,Egypt,8/11/97,1216
Aksum White,England,21/11/2000,1217
Akwasi Asante,Netherlands,6/9/92,1218
Al Bangura,Sierra Leone,24/01/1988,1219
Al Hosani,United Arab Emirates,23/08/1989,1220
Al Jneibi,United Arab Emirates,23/03/1986,1221
Al Maatouq Al Maatouq,Kuwait,TBD,1222
Al-Amin Kazeem,England,TBD,1223
Aladji Barrie,Gambia,29/11/1995,1224
Alaeddine Bouallegui,Tunisia,24/03/1998,1225
Alaeddine Yahia,Tunisia,26/08/1981,1226
Alain Álvarez,Spain,13/11/1989,1227
Alain Arroyo,Spain,5/6/82,1228
Alain Bettagno,Belgium,9/11/68,1229
Alain Bouze,France,25/12/1953,1230
Alain Cneudt,Belgium,5/8/59,1231
Alain Colombo,France,5/4/61,1232
Alain Eizmendi,Spain,10/6/90,1233
Alain Fiard,France,17/09/1958,1234
Alain García,Spain,25/01/1999,1235
Alain Garraud,France,4/8/61,1236
Alain Geiger,Switzerland,5/11/60,1237
Alain Giresse,France,2/8/52,1238
Alain Goma,France,5/10/72,1239
Alain Gouraud,France,22/06/1946,1240
Alain Moizan,France,18/11/1953,1241
Alain Nef,Switzerland,6/2/82,1242
Alain Nurenberg,Luxembourg,23/03/1961,1243
Alain Oyarzun,Spain,27/09/1993,1244
Alain Rochat,Switzerland,1/2/83,1245
Alain Ruiz,Cameroon,5/2/64,1246
Alain Sutter,Switzerland,22/01/1968,1247
Alain Traoré,Burkina Faso,31/12/1988,1248
Alain Valli,Luxembourg,TBD,1249
Alain van Baekel,Belgium,20/06/1961,1250
Alain Vernier,Switzerland,9/2/68,1251
Alain Wiss,Switzerland,21/08/1990,1252
Alan,Brazil,10/7/89,1253
Alan,Brazil,19/09/1979,1254
Alan Agayev,Russia,30/03/1977,1255
Alan Aguerre,Argentina,23/08/1990,1256
Alan Aguirre,Argentina,13/08/1993,1257
Alan Arario,Argentina,1/4/95,1258
Alan Ball,England,12/5/45,1259
Alan Baró,Spain,22/06/1985,1260
Alan Bennett,Ireland,4/10/81,1261
Alan Blayney,Northern Ireland,9/10/81,1262
Alan Bloor,England,16/03/1943,1263
Alan Bray,England,TBD,1264
Alan Brazil,Scotland,15/06/1959,1265
Alan Browne,Ireland,15/04/1995,1266
Alan Burton,England,22/02/1991,1267
Alan Campbell,Northern Ireland,1/1/56,1268
